[ 2025-06-16 18:10:25,800 ] 61 RERAScrapper - INFO - Browser initialized successfully.
[ 2025-06-16 18:10:29,603 ] 69 RERAScrapper - INFO - Navigated to URL: https://rera.karnataka.gov.in/viewAllProjects
[ 2025-06-16 18:10:29,774 ] 82 RERAScrapper - INFO - City 'Vijayapura' selected from dropdown.
[ 2025-06-16 18:10:44,310 ] 100 RERAScrapper - INFO - Home table JSON extracted: home_table_json
[ 2025-06-16 18:10:47,375 ] 123 RERAScrapper - INFO - Promoter Details 'promoter_details' scrapped.
[ 2025-06-16 18:10:47,375 ] 124 RERAScrapper - INFO - Authorized Signatory Detail 'authorized_signatory_details' scrapped.
[ 2025-06-16 18:10:47,375 ] 125 RERAScrapper - INFO - Project Member Details 'project_member_details' scrapped.
[ 2025-06-16 18:10:47,375 ] 126 RERAScrapper - INFO - Project Land Owner Details 'project_land_owner_details' scrapped.
[ 2025-06-16 18:10:47,375 ] 127 RERAScrapper - INFO - RERA Registration Details with any other State/UTs 'rera_registration_details_with_any_details' scrapped.
[ 2025-06-16 18:10:47,375 ] 128 RERAScrapper - INFO - Previous Project Details (Last 5 years only) 'previous_project_details' scrapped.
[ 2025-06-16 18:10:49,424 ] 137 RERAScrapper - INFO - Project Details page clicked.
[ 2025-06-16 18:10:50,904 ] 151 RERAScrapper - INFO - Project Details 'project_details' scrapped.
[ 2025-06-16 18:10:50,904 ] 152 RERAScrapper - INFO - Development Details 'development_details' scrapped.
[ 2025-06-16 18:10:50,904 ] 153 RERAScrapper - INFO - External Development Work 'external_development_work' scrapped.
[ 2025-06-16 18:10:50,904 ] 154 RERAScrapper - INFO - Other External Development Work 'other_external_development_work' scrapped.
[ 2025-06-16 18:10:50,905 ] 155 RERAScrapper - INFO - Project Bank ( Escrow Account ) Details 'project_bank_details' scrapped.
[ 2025-06-16 18:10:50,905 ] 156 RERAScrapper - INFO - Project Agents 'project_agents' scrapped.
[ 2025-06-16 18:10:50,905 ] 157 RERAScrapper - INFO - Project Detail Table 'project_detail_table' scrapped.
[ 2025-06-16 18:10:50,942 ] 164 RERAScrapper - INFO - Uploaded Documents page clicked.
[ 2025-06-16 18:10:54,868 ] 179 RERAScrapper - INFO - Project Documents 'project_documents' scrapped.
[ 2025-06-16 18:10:54,869 ] 180 RERAScrapper - INFO - Project Approval 'project_approval' scrapped.
[ 2025-06-16 18:10:54,869 ] 181 RERAScrapper - INFO - Declaration 'declaration' scrapped.
[ 2025-06-16 18:10:54,869 ] 182 RERAScrapper - INFO - Other Documents 'other_documents' scrapped.
[ 2025-06-16 18:10:54,869 ] 183 RERAScrapper - INFO - Project Photo 'project_photo' scrapped.
[ 2025-06-16 18:10:54,869 ] 184 RERAScrapper - INFO - Financial Document 'financial_document' scrapped.
[ 2025-06-16 18:10:54,906 ] 193 RERAScrapper - INFO - Completion Details page clicked.
[ 2025-06-16 18:10:56,920 ] 209 RERAScrapper - ERROR - An error occurred in scrape_project_details: local variable 'h1_elements' referenced before assignment
